ID,Type,Classes,Article,MainText,HistoricalNote,DecodedRef,DecodedParts,DecodedTerm
se:7_1_1_13-ss:1-p1:2,Provision,Paragraph,7.1.1.13,2° tous les accessoires et outils nécessaires à l’entretien du pistolet sur les lieux du travail;,,7.1.1.13 al. 2,Article=7.1.1.13 | Alinéa=2,
se:7_1_1_13-ss:1-p1:3,Provision,Paragraph,7.1.1.13,"3° un carnet où sont inscrites la date de chaque inspection prévue au sous-paragraphe b du paragraphe 1 de l’article 7.1.1.10, ainsi que la date et la nature de chaque réparation effectuée.",,7.1.1.13 al. 3,Article=7.1.1.13 | Alinéa=3,
se:7_1_1_14,Provision,section,7.1.1.14,"7.1.1.14. Le coffret prévu à l’article 7.1.1.13 et les boîtes qui contiennent les attaches et les cartouches doivent être placés dans un endroit:1° soit gardé sous clé;2° soit inaccessible aux personnes non autorisées. 483-2021D. 483-2021, a. 91.",,7.1.1.14,Article=7.1.1.14,
se:7_1_1_14-ss:1,Provision,Subsection SubsectionFirst,7.1.1.14,7.1.1.14. Le coffret prévu à l’article 7.1.1.13 et les boîtes qui contiennent les attaches et les cartouches doivent être placés dans un endroit:1° soit gardé sous clé;2° soit inaccessible aux personnes non autorisées.,,7.1.1.14,Article=7.1.1.14,
se:7_1_1_14-ss:1-p1:1,Provision,Paragraph,7.1.1.14,1° soit gardé sous clé;,,7.1.1.14 al. 1,Article=7.1.1.14 | Alinéa=1,
se:7_1_1_14-ss:1-p1:2,Provision,Paragraph,7.1.1.14,2° soit inaccessible aux personnes non autorisées.,,7.1.1.14 al. 2,Article=7.1.1.14 | Alinéa=2,
se:7_1_1_15,Provision,section,7.1.1.15,"7.1.1.15. L’opérateur doit:1° ramasser au fur et à mesure de l’avancement des travaux les douilles des cartouches qui ont fait feu;2° ranger conformément à l’article 7.1.1.14 les cartouches non utilisées;3° disposer des cartouches utilisées qui n’ont pas fait feu conformément aux instructions du fabricant. 483-2021D. 483-2021, a. 91.",,7.1.1.15,Article=7.1.1.15,
se:7_1_1_15-ss:1,Provision,Subsection SubsectionFirst,7.1.1.15,7.1.1.15. L’opérateur doit:1° ramasser au fur et à mesure de l’avancement des travaux les douilles des cartouches qui ont fait feu;2° ranger conformément à l’article 7.1.1.14 les cartouches non utilisées;3° disposer des cartouches utilisées qui n’ont pas fait feu conformément aux instructions du fabricant.,,7.1.1.15,Article=7.1.1.15,
se:7_1_1_15-ss:1-p1:1,Provision,Paragraph,7.1.1.15,1° ramasser au fur et à mesure de l’avancement des travaux les douilles des cartouches qui ont fait feu;,,7.1.1.15 al. 1,Article=7.1.1.15 | Alinéa=1,
se:7_1_1_15-ss:1-p1:2,Provision,Paragraph,7.1.1.15,2° ranger conformément à l’article 7.1.1.14 les cartouches non utilisées;,,7.1.1.15 al. 2,Article=7.1.1.15 | Alinéa=2,
se:7_1_1_15-ss:1-p1:3,Provision,Paragraph,7.1.1.15,3° disposer des cartouches utilisées qui n’ont pas fait feu conformément aux instructions du fabricant.,,7.1.1.15 al. 3,Article=7.1.1.15 | Alinéa=3,
se:7_1_1_16,Provision,section,7.1.1.16,"7.1.1.16. Les inscriptions suivantes doivent être permanentes et être clairement lisibles:1° sur chaque pistolet de scellement à basse vélocité:a) le nom ou la marque de commerce du fabricant;b) le type et le modèle du pistolet;c) la puissance de la charge maximale permise selon les spécifications du fabricant;2° sur les accessoires, le nom ou la marque de commerce du fabricant;3° sur chaque boîte qui contient les attaches:a) le nom ou la marque de commerce du fabricant;b) les dimensions nominales des attaches;4° sur chaque boîte qui contient les charges explosives:a) le nom ou la marque de commerce du fabricant;b) le lieu de fabrication;c) la puissance de la charge explosive des cartouches. 483-2021D. 483-2021, a. 91.",,7.1.1.16,Article=7.1.1.16,
se:7_1_1_16-ss:1,Provision,Subsection SubsectionFirst,7.1.1.16,"7.1.1.16. Les inscriptions suivantes doivent être permanentes et être clairement lisibles:1° sur chaque pistolet de scellement à basse vélocité:a) le nom ou la marque de commerce du fabricant;b) le type et le modèle du pistolet;c) la puissance de la charge maximale permise selon les spécifications du fabricant;2° sur les accessoires, le nom ou la marque de commerce du fabricant;3° sur chaque boîte qui contient les attaches:a) le nom ou la marque de commerce du fabricant;b) les dimensions nominales des attaches;4° sur chaque boîte qui contient les charges explosives:a) le nom ou la marque de commerce du fabricant;b) le lieu de fabrication;c) la puissance de la charge explosive des cartouches.",,7.1.1.16,Article=7.1.1.16,
se:7_1_1_16-ss:1-p1:1,Provision,Paragraph,7.1.1.16,1° sur chaque pistolet de scellement à basse vélocité:a) le nom ou la marque de commerce du fabricant;b) le type et le modèle du pistolet;c) la puissance de la charge maximale permise selon les spécifications du fabricant;,,7.1.1.16 al. 1,Article=7.1.1.16 | Alinéa=1,
se:7_1_1_16-ss:1-p1:1-p2:a,Provision,Subparagraph,7.1.1.16,a) le nom ou la marque de commerce du fabricant;,,7.1.1.16 al. 1a),Article=7.1.1.16 | Alinéa=1 | Niveau2=a),
se:7_1_1_16-ss:1-p1:1-p2:b,Provision,Subparagraph,7.1.1.16,b) le type et le modèle du pistolet;,,7.1.1.16 al. 1b),Article=7.1.1.16 | Alinéa=1 | Niveau2=b),
se:7_1_1_16-ss:1-p1:1-p2:c,Provision,Subparagraph,7.1.1.16,c) la puissance de la charge maximale permise selon les spécifications du fabricant;,,7.1.1.16 al. 1c),Article=7.1.1.16 | Alinéa=1 | Niveau2=c),
se:7_1_1_16-ss:1-p1:2,Provision,Paragraph,7.1.1.16,"2° sur les accessoires, le nom ou la marque de commerce du fabricant;",,7.1.1.16 al. 2,Article=7.1.1.16 | Alinéa=2,
se:7_1_1_16-ss:1-p1:3,Provision,Paragraph,7.1.1.16,3° sur chaque boîte qui contient les attaches:a) le nom ou la marque de commerce du fabricant;b) les dimensions nominales des attaches;,,7.1.1.16 al. 3,Article=7.1.1.16 | Alinéa=3,
se:7_1_1_16-ss:1-p1:3-p2:a,Provision,Subparagraph,7.1.1.16,a) le nom ou la marque de commerce du fabricant;,,7.1.1.16 al. 3a),Article=7.1.1.16 | Alinéa=3 | Niveau2=a),
se:7_1_1_16-ss:1-p1:3-p2:b,Provision,Subparagraph,7.1.1.16,b) les dimensions nominales des attaches;,,7.1.1.16 al. 3b),Article=7.1.1.16 | Alinéa=3 | Niveau2=b),
se:7_1_1_16-ss:1-p1:4,Provision,Paragraph,7.1.1.16,4° sur chaque boîte qui contient les charges explosives:a) le nom ou la marque de commerce du fabricant;b) le lieu de fabrication;c) la puissance de la charge explosive des cartouches.,,7.1.1.16 al. 4,Article=7.1.1.16 | Alinéa=4,
se:7_1_1_16-ss:1-p1:4-p2:a,Provision,Subparagraph,7.1.1.16,a) le nom ou la marque de commerce du fabricant;,,7.1.1.16 al. 4a),Article=7.1.1.16 | Alinéa=4 | Niveau2=a),
se:7_1_1_16-ss:1-p1:4-p2:b,Provision,Subparagraph,7.1.1.16,b) le lieu de fabrication;,,7.1.1.16 al. 4b),Article=7.1.1.16 | Alinéa=4 | Niveau2=b),
se:7_1_1_16-ss:1-p1:4-p2:c,Provision,Subparagraph,7.1.1.16,c) la puissance de la charge explosive des cartouches.,,7.1.1.16 al. 4c),Article=7.1.1.16 | Alinéa=4 | Niveau2=c),
se:7_1_1_2,Provision,section,7.1.1.2,"7.1.1.2. Tout pistolet de scellement à basse vélocité doit:1° être déchargé lorsqu’il n’est pas utilisé;2° ne jamais être laissé sans surveillance lorsqu’il est chargé. 483-2021D. 483-2021, a. 91.",,7.1.1.2,Article=7.1.1.2,
se:7_1_1_2-ss:1,Provision,Subsection SubsectionFirst,7.1.1.2,7.1.1.2. Tout pistolet de scellement à basse vélocité doit:1° être déchargé lorsqu’il n’est pas utilisé;2° ne jamais être laissé sans surveillance lorsqu’il est chargé.,,7.1.1.2,Article=7.1.1.2,
se:7_1_1_2-ss:1-p1:1,Provision,Paragraph,7.1.1.2,1° être déchargé lorsqu’il n’est pas utilisé;,,7.1.1.2 al. 1,Article=7.1.1.2 | Alinéa=1,
se:7_1_1_2-ss:1-p1:2,Provision,Paragraph,7.1.1.2,2° ne jamais être laissé sans surveillance lorsqu’il est chargé.,,7.1.1.2 al. 2,Article=7.1.1.2 | Alinéa=2,
se:7_1_1_3,Provision,section,7.1.1.3,"7.1.1.3. Seul le fabricant peut modifier un pistolet de scellement à basse vélocité. 483-2021D. 483-2021, a. 91.",,7.1.1.3,Article=7.1.1.3,
se:7_1_1_3-ss:1,Provision,Subsection SubsectionFirst,7.1.1.3,7.1.1.3. Seul le fabricant peut modifier un pistolet de scellement à basse vélocité.,,7.1.1.3,Article=7.1.1.3,
se:7_1_1_4,Provision,section,7.1.1.4,"7.1.1.4. Tout pistolet de scellement à basse vélocité ne peut être utilisé que par un travailleur ayant reçu la formation et détenant le certificat d’opérateur de pistolet de scellement à basse vélocité, tel que prévu à l’annexe 8. 483-2021D. 483-2021, a. 91.",,7.1.1.4,Article=7.1.1.4,
se:7_1_1_4-ss:1,Provision,Subsection SubsectionFirst,7.1.1.4,"7.1.1.4. Tout pistolet de scellement à basse vélocité ne peut être utilisé que par un travailleur ayant reçu la formation et détenant le certificat d’opérateur de pistolet de scellement à basse vélocité, tel que prévu à l’annexe 8.",,7.1.1.4,Article=7.1.1.4,
se:7_1_1_5,Provision,section,7.1.1.5,"7.1.1.5. Aucun travail ne peut être effectué par un opérateur de pistolet de scellement à basse vélocité âgé de moins de 18 ans. 483-2021D. 483-2021, a. 91.",,7.1.1.5,Article=7.1.1.5,
se:7_1_1_5-ss:1,Provision,Subsection SubsectionFirst,7.1.1.5,7.1.1.5. Aucun travail ne peut être effectué par un opérateur de pistolet de scellement à basse vélocité âgé de moins de 18 ans.,,7.1.1.5,Article=7.1.1.5,
se:7_1_1_6,Provision,section,7.1.1.6,"7.1.1.6. L’opérateur ne peut utiliser un pistolet de scellement à basse vélocité pour enfoncer:1° des attaches dans:a) une pièce présentant une section circulaire ou arrondie, sauf si le pistolet est muni d’un protecteur adapté à ce genre de travail;b) des carreaux de plâtre, des briques creuses ou des ardoises;c) de la fonte, du marbre, du granit, du revêtement vitrifié ou d’autres matériaux durs et cassants;d) de l’acier ou des alliages dont la dureté est plus grande que celle de l’attache utilisée;e) des matériaux durs préalablement percés, sauf si le pistolet est muni d’un dispositif pouvant retenir les attaches;f) des briques de coin ou des joints de mortier verticaux;g) de l’acier lorsque:i. l’épaisseur de l’acier est inférieure à 4,83 mm;ii. le point d’enfoncement des attaches est situé à moins de 50 mm d’une soudure;iii. le point d’enfoncement des attaches est situé à moins de 13 mm d’une arête;2° des attaches dont le diamètre du fût est égal ou inférieure à 4,83 mm dans le béton lorsque:a) l’épaisseur du béton est inférieure à 65 mm ou est égale à 3 fois la pénétration du fût;b) le point d’enfoncement des attaches est situé à moins de 50 mm d’une arête non supportée;c) le point d’enfoncement des attaches est situé à moins de 75 mm d’une autre attache qui s’est brisée. 483-2021D. 483-2021, a. 91.",,7.1.1.6,Article=7.1.1.6,
se:7_1_1_6-ss:1,Provision,Subsection SubsectionFirst,7.1.1.6,"7.1.1.6. L’opérateur ne peut utiliser un pistolet de scellement à basse vélocité pour enfoncer:1° des attaches dans:a) une pièce présentant une section circulaire ou arrondie, sauf si le pistolet est muni d’un protecteur adapté à ce genre de travail;b) des carreaux de plâtre, des briques creuses ou des ardoises;c) de la fonte, du marbre, du granit, du revêtement vitrifié ou d’autres matériaux durs et cassants;d) de l’acier ou des alliages dont la dureté est plus grande que celle de l’attache utilisée;e) des matériaux durs préalablement percés, sauf si le pistolet est muni d’un dispositif pouvant retenir les attaches;f) des briques de coin ou des joints de mortier verticaux;g) de l’acier lorsque:i. l’épaisseur de l’acier est inférieure à 4,83 mm;ii. le point d’enfoncement des attaches est situé à moins de 50 mm d’une soudure;iii. le point d’enfoncement des attaches est situé à moins de 13 mm d’une arête;2° des attaches dont le diamètre du fût est égal ou inférieure à 4,83 mm dans le béton lorsque:a) l’épaisseur du béton est inférieure à 65 mm ou est égale à 3 fois la pénétration du fût;b) le point d’enfoncement des attaches est situé à moins de 50 mm d’une arête non supportée;c) le point d’enfoncement des attaches est situé à moins de 75 mm d’une autre attache qui s’est brisée.",,7.1.1.6,Article=7.1.1.6,
se:7_1_1_6-ss:1-p1:1,Provision,Paragraph,7.1.1.6,"1° des attaches dans:a) une pièce présentant une section circulaire ou arrondie, sauf si le pistolet est muni d’un protecteur adapté à ce genre de travail;b) des carreaux de plâtre, des briques creuses ou des ardoises;c) de la fonte, du marbre, du granit, du revêtement vitrifié ou d’autres matériaux durs et cassants;d) de l’acier ou des alliages dont la dureté est plus grande que celle de l’attache utilisée;e) des matériaux durs préalablement percés, sauf si le pistolet est muni d’un dispositif pouvant retenir les attaches;f) des briques de coin ou des joints de mortier verticaux;g) de l’acier lorsque:i. l’épaisseur de l’acier est inférieure à 4,83 mm;ii. le point d’enfoncement des attaches est situé à moins de 50 mm d’une soudure;iii. le point d’enfoncement des attaches est situé à moins de 13 mm d’une arête;",,7.1.1.6 al. 1,Article=7.1.1.6 | Alinéa=1,
se:7_1_1_6-ss:1-p1:1-p2:a,Provision,Subparagraph,7.1.1.6,"a) une pièce présentant une section circulaire ou arrondie, sauf si le pistolet est muni d’un protecteur adapté à ce genre de travail;",,7.1.1.6 al. 1a),Article=7.1.1.6 | Alinéa=1 | Niveau2=a),
se:7_1_1_6-ss:1-p1:1-p2:b,Provision,Subparagraph,7.1.1.6,"b) des carreaux de plâtre, des briques creuses ou des ardoises;",,7.1.1.6 al. 1b),Article=7.1.1.6 | Alinéa=1 | Niveau2=b),
se:7_1_1_6-ss:1-p1:1-p2:c,Provision,Subparagraph,7.1.1.6,"c) de la fonte, du marbre, du granit, du revêtement vitrifié ou d’autres matériaux durs et cassants;",,7.1.1.6 al. 1c),Article=7.1.1.6 | Alinéa=1 | Niveau2=c),
se:7_1_1_6-ss:1-p1:1-p2:d,Provision,Subparagraph,7.1.1.6,d) de l’acier ou des alliages dont la dureté est plus grande que celle de l’attache utilisée;,,7.1.1.6 al. 1d),Article=7.1.1.6 | Alinéa=1 | Niveau2=d),
se:7_1_1_6-ss:1-p1:1-p2:e,Provision,Subparagraph,7.1.1.6,"e) des matériaux durs préalablement percés, sauf si le pistolet est muni d’un dispositif pouvant retenir les attaches;",,7.1.1.6 al. 1e),Article=7.1.1.6 | Alinéa=1 | Niveau2=e),
se:7_1_1_6-ss:1-p1:1-p2:f,Provision,Subparagraph,7.1.1.6,f) des briques de coin ou des joints de mortier verticaux;,,7.1.1.6 al. 1f),Article=7.1.1.6 | Alinéa=1 | Niveau2=f),
se:7_1_1_6-ss:1-p1:1-p2:g,Provision,Subparagraph,7.1.1.6,"g) de l’acier lorsque:i. l’épaisseur de l’acier est inférieure à 4,83 mm;ii. le point d’enfoncement des attaches est situé à moins de 50 mm d’une soudure;iii. le point d’enfoncement des attaches est situé à moins de 13 mm d’une arête;",,7.1.1.6 al. 1g),Article=7.1.1.6 | Alinéa=1 | Niveau2=g),
se:7_1_1_6-ss:1-p1:2,Provision,Paragraph,7.1.1.6,"2° des attaches dont le diamètre du fût est égal ou inférieure à 4,83 mm dans le béton lorsque:a) l’épaisseur du béton est inférieure à 65 mm ou est égale à 3 fois la pénétration du fût;b) le point d’enfoncement des attaches est situé à moins de 50 mm d’une arête non supportée;c) le point d’enfoncement des attaches est situé à moins de 75 mm d’une autre attache qui s’est brisée.",,7.1.1.6 al. 2,Article=7.1.1.6 | Alinéa=2,
se:7_1_1_6-ss:1-p1:2-p2:a,Provision,Subparagraph,7.1.1.6,a) l’épaisseur du béton est inférieure à 65 mm ou est égale à 3 fois la pénétration du fût;,,7.1.1.6 al. 2a),Article=7.1.1.6 | Alinéa=2 | Niveau2=a),
